cash,AMD,GOOG,KO,TSM,WMT,date
0.021709776,0.965907,0.0050381334,0.00017420243,0.0010923081,0.0060786083,2023-08-18
0.028884532,0.9562614,0.0021109832,8.231762e-05,0.00053644134,0.012124309,2023-08-21
0.03280688,0.9494529,0.0029968473,0.0003677512,0.00084521977,0.01353042,2023-08-22
0.018920053,0.97362256,0.0014858473,3.289831e-05,0.00023590782,0.005702727,2023-08-23
0.012386033,0.9793096,0.0016577455,0.000102588994,0.00053532753,0.006008704,2023-08-24
0.01535113,0.9778075,0.002329682,5.7759975e-05,0.00036139722,0.004092485,2023-08-25
0.013949572,0.9782111,0.0015204075,6.752447e-05,0.0003487726,0.0059025944,2023-08-28
0.02057211,0.9703406,0.0015578199,4.3525273e-05,0.0002693015,0.0072166217,2023-08-29
0.014620259,0.973145,0.0030578752,0.00054842787,0.0012458932,0.007382543,2023-08-30
0.012659594,0.9802486,0.0017073439,9.483911e-05,0.0004269915,0.004862631,2023-08-31
0.0075702616,0.9869807,0.0016040856,5.9846174e-05,0.0004340489,0.0033510737,2023-09-01
0.0111786695,0.9822207,0.0017005296,4.2881547e-05,0.00039406784,0.0044631367,2023-09-05
0.009997827,0.9835677,0.0019765652,5.078639e-05,0.00053935946,0.0038677207,2023-09-06
0.013049704,0.9809046,0.0014587911,3.216668e-05,0.00034178045,0.0042129615,2023-09-07
0.030502746,0.95647717,0.0028501747,0.00019101385,0.00090548187,0.009073427,2023-09-08
0.017908422,0.9750748,0.0013726696,3.229438e-05,0.00026993203,0.005341835,2023-09-11
0.02339106,0.9681888,0.0015078335,4.0415052e-05,0.00026444145,0.006607434,2023-09-12
0.022944564,0.9679829,0.0014886276,4.0407038e-05,0.0002703772,0.007273116,2023-09-13
0.019187272,0.97157896,0.0016215979,6.559322e-05,0.00035099793,0.0071955663,2023-09-14
0.012763507,0.9813079,0.0012564005,3.085636e-05,0.0002566656,0.004384658,2023-09-15
0.016394567,0.9722957,0.0048187324,0.00027346134,0.0017396591,0.0044778753,2023-09-18
0.022190455,0.9678565,0.0018415933,0.00010527164,0.00038799676,0.0076181437,2023-09-19
0.021434262,0.9692832,0.001566584,5.654261e-05,0.00030561062,0.0073537966,2023-09-20
0.021272838,0.97134596,0.0018395364,5.5976496e-05,0.00031638783,0.005169292,2023-09-21
0.030735131,0.9595418,0.0022093179,4.0332732e-05,0.00034427588,0.0071291197,2023-09-22
0.02419361,0.96729803,0.0016176571,3.861027e-05,0.00026325823,0.0065888497,2023-09-25
0.041401774,0.9437403,0.0023320015,9.746848e-05,0.00038956164,0.012038916,2023-09-26
0.025419738,0.9655409,0.0016243018,3.3458055e-05,0.00027189823,0.0071097207,2023-09-27
0.038404834,0.94591707,0.0028013438,0.0001335632,0.00057373615,0.0121694505,2023-09-28
0.015629625,0.97560155,0.0020832145,7.479143e-05,0.00061111606,0.005999711,2023-09-29
0.010916507,0.9796024,0.003568078,9.001131e-05,0.00102362,0.0047993963,2023-10-02
0.015816724,0.9741287,0.0023930739,0.00014282975,0.00073750305,0.0067811664,2023-10-03
0.010796363,0.9833722,0.001619578,4.0188468e-05,0.00035746902,0.0038141808,2023-10-04
0.013569917,0.97858226,0.0015373691,4.9602204e-05,0.0004162017,0.005844653,2023-10-05
0.14891149,0.3447504,0.20679338,0.0294824,0.19511202,0.07495033,2023-10-06
0.037161894,0.0200703,0.07880901,0.36744848,0.44013473,0.05637556,2023-10-09
0.020418003,0.96424955,0.004250396,0.00012679184,0.001135857,0.009819412,2023-10-10
0.007849525,0.9842717,0.0020765928,6.365662e-05,0.0006404921,0.005098057,2023-10-11
0.008811365,0.9826663,0.003019656,0.00010813504,0.00078388525,0.0046106735,2023-10-12
0.010651172,0.97993064,0.0030465769,8.1467195e-05,0.00082055473,0.005469567,2023-10-13
0.0147423865,0.9787991,0.0017655531,3.248247e-05,0.00031665157,0.0043437937,2023-10-16
0.018902598,0.97209984,0.0013581408,3.6538317e-05,0.0002973197,0.0073055844,2023-10-17
